N,P,Fe,gNm1,gPm1,gFem1,dop,don,gDNm1,pop,pon,pofe,B,F,gBm1,gFm1,ro,prodB,prodN,fS,QnS,QnL,prodP,Jb,prodFe,mortB,QnQpS,QnQpL,QpS,QpL,muL,muS,JmuS
-0.0378097453622002,0.171730781371088,0.000625769218034462,-87.8257295139741,-8.32458842601528,0,0.0365823922934617,0.456401882277699,2.84060839544609,0.00331106268900839,0.0675292213283996,0,0.0134850300022102,0.00373006396674917,8.25845707379806,0.232797350085257,11.588572226876,3.49321141556197,40.4817094389442,0.468289817567899,0.105227306644244,0.10479011607962,3.96041772498137,2.70883455235103,0.00118812531749441,0.784376863210941,12.8633545444419,10.4658410875153,0.00818039386854273,0.010012584292401,395.631663945604,348.442226337897,0.144793833795016
0.00592269730348787,0.17491517634291,0.0006267146679515,87.4648853313762,6.36878994364348,0,0.0367671839403382,0.459444969994632,6.08617543386628,0.00360329078291448,0.0727585342559327,0,0.0099358635127124,0.00374469610663735,-7.09833297899567,0.0292642797763788,11.5892754796435,0,0,0.468285007230848,0.105233892268846,0.104794088673064,0.476115432125582,-1.33953670919802,0.000142834629637675,1.33953670919802,12.8644688986638,10.4662039703436,0.00818019718480379,0.0100126167013372,395.8036585993,348.586971685487,0.144745347589239
-0.0410578954716427,0.170469989589131,0.000625338058028168,-93.9611855502611,-8.8903735075569,0,0.0368466150732392,0.460874195851996,2.85845171472755,0.00356055483615433,0.0728407723312748,0,0.0143486943880335,0.00386315043327448,8.82566175064229,0.236908653274243,11.5891711950369,3.71296057725921,43.0305229749133,0.468280216334247,0.10523142265962,0.104792598950523,4.1956718133167,2.85416372702806,0.00125870154399501,0.858796850231154,12.8644762115463,10.4660230117852,0.008180000563503,0.010012647481524,395.975696102842,348.731776267151,0.144804581663859
0.00594009018029305,0.173891856951873,0.000626357687405976,93.9959713038714,6.84373472548418,0,0.0370441108620322,0.464133535936341,6.51868016869177,0.00388687843166745,0.0786183147286921,0,0.0105189706956072,0.00386675581524018,-7.65944738485266,0.00721076393141767,11.5898729933911,0,0,0.468275417376272,0.105238027128559,0.104796583114507,0.491148564423893,-1.47753145904205,0.000147344569327168,1.47753145904205,12.8655859291753,10.4663872133865,0.00817980834358351,0.0100126797315957,396.147699724211,348.87653400497,0.14475773781938
-0.0440751407670406,0.169167292154556,0.000624895985000214,-100.030461894667,-9.44912959463413,0,0.0371227634700076,0.465571481818435,2.87589176418787,0.00383530063496265,0.0785873993231035,0,0.0152151628225035,0.00398676354677267,9.39238425379251,0.240015463064967,11.5897651171284,3.93421889963981,45.5970973750244,0.468270637610069,0.105235550452707,0.104795089053013,4.43110442228026,2.99794738930057,0.00132933132668408,0.93627151033924,12.8655857044694,10.4662060997648,0.00817961598251599,0.0100127102461099,396.319745531063,349.021350077705,0.144816072734756
0.0063301559829651,0.172838696698727,0.000625993516927886,100.810593500011,7.34280908834105,0,0.0373334165916859,0.469052166093563,6.96136855025541,0.0041965237516124,0.0849186749964091,0,0.011100056318203,0.00397862180418938,-8.23021300860098,-0.0162834851665739,11.5905017737272,0,0,0.46826584990537,0.105242576796594,0.10479933255843,0.504765911157933,-1.62173903520342,0.00015142977334738,1.62173903520342,12.8667402283698,10.4665963699859,0.00817942811688585,0.0100127423332147,396.49175783058,349.166119813762,0.144769736057272
-0.0467655015056605,0.167832584089538,0.000624445969835481,-106.191314977251,-10.0122252183776,0,0.0374110718752874,0.470494683107927,2.88503402872731,0.00413496969822093,0.0847535139944036,0,0.0160803401527965,0.00409983303167907,9.96056766918706,0.242422454979382,11.5903768050499,4.15509271435448,48.1596094757265,0.468261081775729,0.105239941917636,0.104797741243898,4.66469224271182,3.13902491501654,0.00139940767281355,1.01606779933794,12.8667141618974,10.4664058280447,0.00817923990487692,0.0100127725759585,396.663813513342,349.310949511323,0.144829697560793
0.00694046344788733,0.171746141149079,0.000625619299658562,107.411929907096,7.82711411908292,0,0.0376353509327183,0.474201572567941,7.41377892002853,0.00453192241986605,0.0916433707219645,0,0.0116750720960645,0.00407928787020398,-8.81053611346402,-0.0410903229501803,11.5911696275512,0,0,0.468256305278094,0.105247625491529,0.104802389947741,0.51685486764421,-1.77137219496986,0.000155056460293263,1.77137219496986,12.867942446172,10.4668367418749,0.00817905628128127,0.0100128044921592,396.835834436599,349.455731172163,0.144781660840084
-0.0492010410084555,0.166462961013566,0.000623987167925697,-112.283008912686,-10.5663602710264,0,0.0377118476692506,0.475644873410518,2.88660168515456,0.00445902653180938,0.0913188890885404,0,0.0169394863851335,0.00420141447356051,10.5288285781379,0.24425320671305,11.5910196922943,4.37406345307596,50.7005114462758,0.468251549334607,0.105244744151319,0.1048006466838,4.89477982215102,3.2765668187872,0.00146843394664531,1.09749663428876,12.8678799147987,10.46663131519,0.00817887211010437,0.0100128344572245,397.007901717251,349.600576822674,0.144845650510969
0.00785627295843015,0.170624455761618,0.000625238121349685,114.114627933771,8.32298949610444,0,0.0379501495196003,0.479581326791043,7.87290676104939,0.0048923788959718,0.0987687309349609,0,0.0122405060826315,0.00416793947859973,-9.39796060500392,-0.0669499899215605,11.5918979297506,0,0,0.468246784136719,0.105253407481763,0.104805902105674,0.527301994110536,-1.92541466132573,0.000158190598233161,1.92541466132573,12.8692215648074,10.4671230030091,0.00817869262345999,0.0100128661978601,397.179931620336,349.745370891525,0.144794068851226
-0.0513935409535302,0.165060891884537,0.000623520297200886,-118.499627823921,-11.1271277541636,0,0.0380252274216927,0.481019958936038,2.8772642899909,0.00480667718346291,0.0982580600960166,0,0.0177878430698098,0.00429074962791528,11.0946739743566,0.245620298631106,11.5917121726596,4.589808502713,53.2045916805505,0.46824204110248,0.105250158732846,0.104803931322471,5.11996607344119,3.4099360070964,0.00153598982203236,1.17987249561659,12.869107944672,10.4668951509776,0.00817851238682179,0.0100128958789353,397.352012779963,349.890235561335,0.144864669810333
0.0091475087901523,0.169482506213956,0.000624852625854001,121.082099487365,8.84322865883992,0,0.0382779660183074,0.485188888021162,8.33785817024702,0.00527684137593005,0.106264482262516,0,0.012793262676905,0.00424397452597617,-9.98916078580964,-0.0935502038782082,11.5927112199321,0,0,0.46823728741508,0.105260190439718,0.104810039517639,0.53602914990139,-2.0827227507473,0.000160808744970417,2.0827227507473,12.8706106438159,10.4674721881843,0.00817833693775004,0.0100129274416367,397.524052374388,350.03504300108,0.144807439745041
-0.0531755702121188,0.163644260511307,0.000623050670330023,-124.646158004542,-11.6764914052981,0,0.0383512395334117,0.486615593209122,2.85341037591939,0.00517685167029104,0.105540342640226,0,0.0186209246662764,0.00436728195174111,11.6553239787429,0.246614851529875,11.5924764714765,4.80115703525469,55.6584270312529,0.468232558225661,0.105256428549641,0.104807748944451,5.33903050369411,3.53864219203569,0.00160170915110823,1.262514843219,12.8704282662584,10.4672126979683,0.00817816053764005,0.0100129568366175,397.696150416048,350.179930693886,0.144887692805904
0.0107918789771582,0.168323235156723,0.000624463574984857,127.934898378554,9.35794929083057,0,0.038618592436913,0.491016316939773,8.80144746130381,0.00568393488489011,0.114094585685202,0,0.0133306564145493,0.00430702840428719,-10.5805365034542,-0.120507094907853,11.5936287400036,0,0,0.468227816392095,0.105268181168705,0.104814938648893,0.543014752754883,-2.24208882263028,0.000162904425826465,2.24208882263028,12.872135290737,10.4678979309354,0.00817798902754363,0.0100129882179245,397.868200823842,350.324753016715,0.144822322829043
-0.0545541063104385,0.162216903514968,0.000622579343065266,-130.691970575193,-12.2126632835102,0,0.03868974992979,0.49242466322494,2.81669257033301,0.00556821113289907,0.113130286477535,0,0.0194346768786031,0.00443066445092813,12.2080409281075,0.247272093281886,11.593332947124,5.00708834478119,58.0503233377924,0.468223102104523,0.105263773936556,0.104812242509727,5.55092571392557,3.66232439127186,0.00166527771417767,1.34476395350933,12.8718681346811,10.4675982376305,0.00817781636940022,0.0100130173254962,398.040319252963,350.469668353154,0.144915336438944
0.0126665047694911,0.167141888132571,0.000624069408025396,134.441222159859,9.849969235206,0,0.0389717572223273,0.497054145264702,9.25896407952445,0.00611199823362159,0.122218165522997,0,0.0138504316590915,0.00435694251968722,-11.168490439023,-0.147443862481822,11.5946583723311,0,0,0.468218372618276,0.105277459392775,0.104820659075488,0.548242389337217,-2.4022911763491,0.000164472716801165,2.4022911763491,12.8738055719626,10.4684061866369,0.00817764869946886,0.0100130485201552,398.21238207891,350.614507709565,0.14483935641048
-0.0556548999413661,0.160773526765618,0.000622104625809901,-136.642809421714,-12.7367227339057,0,0.0390405834056636,0.49843890073098,2.76951093255656,0.00597916986354228,0.120988348066245,0,0.0202255725334348,0.00448074305847603,12.7502817486864,0.247601077577626,11.5942941609955,5.2067399037568,60.3703704176441,0.468213674250551,0.105272327346693,0.104817502863328,5.75477649275024,3.78074217829536,0.00172643294782507,1.42599772546144,12.8734440612883,10.4680608493561,0.00817747968962374,0.0100130773379842,398.384524438047,350.759455292161,0.144947582596497
0.0147561414516587,0.165942074953954,0.000623671097715709,140.82208278605,10.3370963766725,0,0.0393372492777613,0.503293071017048,9.70834057213585,0.00655912562037025,0.130590492669535,0,0.0143507791069812,0.00439373663814602,-11.7495868529071,-0.174012840660027,11.5958105453993,0,0,0.468208957743851,0.105288131703401,0.104827279420697,0.551704180438217,-2.56213612730951,0.000165511254131465,2.56213612730951,12.8756348319597,10.4690048121484,0.00817731576559292,0.0100131083423568,398.55660176305,350.904314449744,0.144859157582349
-0.0564391454284964,0.159322985496904,0.000621629062101656,-142.39057376031,-13.2381789141004,0,0.0394035080591487,0.504648747852701,2.71135367130601,0.00640792753533247,0.129071708911676,0,0.0209906684722236,0.00451755384762457,13.2797787304848,0.247634418957111,11.5953713349356,5.39941425209629,62.6105847234374,0.468204276303589,0.105282205069636,0.104823613211683,5.9499107354062,3.89376663671284,0.00178497322062186,1.50564761538345,12.8751705674842,10.4686088455265,0.00817715031562551,0.0100131368702802,398.728771740423,351.049298998723,0.144984548979135
0.0171719622878355,0.164738098545656,0.000623272768055452,147.222215432664,10.8302260975041,0,0.0397146488951416,0.509720763583787,10.1440314621708,0.00702321374619022,0.139164052157377,0,0.0148303381906367,0.00441762006479288,-12.3206605631739,-0.199867565663391,11.5971058300206,0,0,0.468199573503564,0.1053004135047,0.104834952172586,0.553443296795484,-2.7204958280519,0.000166032989038645,2.7204958280519,12.8776497052569,10.4697090353468,0.00817699004980028,0.0100131676839015,398.90086601442,351.1941811867,0.144882187977428
-0.0568683357953696,0.157873449891801,0.000621154920104903,-148.08059616641,-13.7292973077108,0,0.0397780356441489,0.511041046891276,2.64056661497789,0.00685251008611979,0.137335249050072,0,0.0217276300825853,0.00454132722739592,13.7945837838973,0.247414325206085,11.5965815290825,5.58458061369038,64.7649723932488,0.468194910114094,0.105293585341551,0.104830700062248,6.13586747025886,4.00136715374558,0.00184076024107766,1.5832134599448,12.8770697368535,10.4692548585759,0.00817682807449632,0.0100131959225709,399.07306791327,351.339208131112,0.145026944411715
0.0197318845378259,0.163521245070609,0.000622871600804755,153.200440666391,11.2955903576162,0,0.0401033846015315,0.516322670087671,10.5632463927917,0.00750201389519089,0.147889698446671,0,0.0152881825627121,0.00442897361870414,-12.8788950397465,-0.224707217383565,11.5985437993666,0,0,0.468190221819524,0.105314289462096,0.104843683176847,0.553526953282489,-2.87634048088008,0.000166058085984747,2.87634048088008,12.8798486099252,10.4705194416228,0.00817667137647415,0.0100132265415666,399.245181911148,351.484116969211,0.14490883809925
-0.0570771037557808,0.156419465496018,0.000620680403704234,-153.617976587213,-14.2035591491805,0,0.040163726117742,0.517603050472934,2.56076077052558,0.00731081515149052,0.145732560260793,0,0.0224347289711146,0.00455243164781471,14.2930928168051,0.246916058221151,11.5979308749339,5.76187014825158,66.8293032807587,0.468185577486872,0.105306525416891,0.104838814508872,6.31232770585993,4.10359737059825,0.00189369831175798,1.65827277765333,12.8791488618208,10.470003993518,0.00817651279185566,0.0100132544909991,399.417419871892,351.629191433638,0.145074464426762
0.0224560093760061,0.162297771737917,0.000622469304670749,159.066226263574,11.7566124837969,0,0.0405029778546425,0.52308526534591,10.9644297459508,0.00799318326853276,0.156717702638967,0,0.0157237941082945,0.00442829305665106,-13.4218697256401,-0.248277182327306,11.6001318333038,0,0,0.46818090457332,0.105329828595221,0.104853534442364,0.552012832938498,-3.02875877222318,0.000165603849881549,3.02875877222318,12.882240269359,10.471442223406,0.008176359576661,0.0100132849138959,399.589556746556,351.774130986326,0.144939552688557
-0.0570048812850491,0.15497133420645,0.000620208433472001,-158.92178132211,-14.6528750629333,0,0.0405600817041177,0.524321252146084,2.47197360034973,0.00778065705910157,0.154216876732026,0,0.0231108212744912,0.00455137096054802,14.7740543323933,0.24615580779392,11.5994262770643,5.93106682901761,68.8011571287397,0.468176280264732,0.105321089903347,0.104848014467304,6.47916658107772,4.20058281063073,0.00194374997432331,1.73048401838688,12.8814161177794,10.4708620316374,0.00817620430396465,0.0100133125764153,399.761835022956,351.919258144438,0.14512715811139
0.0252622142308345,0.161067550158277,0.000622065626575643,164.534191031767,12.1924319036547,0,0.0409127711558897,0.529992914401331,11.3433245104931,0.00849433645054955,0.165598787867008,0,0.0161370247296086,0.00441619794797051,-13.9475930897651,-0.270346025155019,11.6018691474225,0,0,0.468171623637923,0.105347011286188,0.104864509908599,0.549005481580174,-3.17697530645574,0.000164701644474052,3.17697530645574,12.8848225577074,10.4724777726081,0.00817605448692595,0.0100133428005819,399.933998177027,352.064232742389,0.144974597950804
-0.0567455903870121,0.153527224111954,0.000619738271705603,-164.015609235693,-15.0806520926473,0,0.0409665157562167,0.531180912518173,2.37599623368436,0.00825981310234314,0.162742017064176,0,0.023755306310179,0.00453875500869795,15.2365631611408,0.245114121454882,11.6010698337106,6.09209366824935,70.6796735728701,0.468167020221277,0.105337290767623,0.104858324118113,6.63640137414355,4.29250456705109,0.00199092041224306,1.79958910119826,12.8838732396183,10.4718313868519,0.00817590244862913,0.0100133701779968,400.106320894583,352.209417518355,0.145184775966431
0.0282300820946781,0.159841937760561,0.000621663773094855,169.95134496338,12.6294272972136,0,0.0413321251679025,0.537030200190039,11.6985753437314,0.00900309373467494,0.17448505805202,0,0.0165280508648839,0.00439338126300076,-14.4545108905902,-0.290747491394391,11.6037643449636,0,0,0.468162380798446,0.105365918048711,0.104876682463787,0.54459748696679,-3.32035812119105,0.000163379246090037,3.32035812119105,12.8876055827662,10.473633363708,0.00817575595187444,0.0100134002042876,400.278513940266,352.354431696792,0.145014178437327
-0.0563003489235857,0.152091897433453,0.000619271127580206,-169.060862036528,-15.5000806542157,0,0.0413823105816147,0.538165825786148,2.27125119221901,0.00874606585470509,0.171263190799852,0,0.024368073696803,0.00451528885724244,15.6800456638382,0.243815188483376,11.6028677045402,6.24499611696784,72.4654632765073,0.468157799142197,0.105355182818303,0.104869798084159,6.78420148845271,4.37958695592756,0.00203526044653581,1.86540916104028,12.8865271880385,10.472917509401,0.00817560707248541,0.0100134272985558,400.450885498613,352.499679260501,0.145247563708517
0.0311481437125507,0.15860928436305,0.000621260039736169,174.896985272273,13.0347738591941,0,0.0417603411430829,0.54418113816041,12.0306247485224,0.00951712532267898,0.183330830410048,0,0.0168973230763058,0.00436060476086778,-14.9415012409944,-0.309368192749326,11.6058053822473,0,0,0.468153177826843,0.105386409453332,0.104889973326052,0.538904665117196,-3.45842115168219,0.000161671399535159,3.45842115168219,12.8905725527193,10.4749011283374,0.00817546381453017,0.0100134571239337,400.623112183309,352.644737658003,0.14505839750234
-0.0557343005322229,0.150665702853188,0.000618806942293164,-173.764888489547,-15.8871630197235,0,0.0418069065794649,0.545262021771129,2.16176722143939,0.00923724274540492,0.179737728583992,0,0.0249494403759309,0.00448171381352039,16.1042345992502,0.242218105305227,11.6048146698234,6.38992352372455,74.160208823791,0.468148618621673,0.105374699465196,0.104882407610342,6.92280442889631,4.46208365915845,0.00207684132866889,1.9278398645661,12.8893700742547,10.4741175255027,0.00817531802238129,0.0100134839383816,400.795536468795,352.790052479207,0.145314821203925
0.0340230234699145,0.157375160310916,0.000620855895373863,179.514648004275,13.4189149154551,0,0.042196720526667,0.551430135677154,12.3362278120499,0.0100341874544015,0.19209323084225,0,0.0172455171233766,0.00431865782595394,-15.4078465051086,-0.326111975132905,11.6079879189832,0,0,0.468144016302835,0.105408429715338,0.104904358734914,0.532036696742189,-3.59081609097406,0.000159611009022657,3.59081609097406,12.893716891887,10.4762786899773,0.00817517792574333,0.0100135135613829,400.967800690091,352.935159849691,0.14510737048406
-0.0551137215205062,0.149248026420837,0.000618345344411567,-178.273489980841,-16.2542677801582,0,0.0422396391765769,0.552454549357446,2.0488273605839,0.00973124897108432,0.188125635517084,0,0.0255000855893229,0.00443881739461136,16.5091369318926,0.240319137314832,11.6069060576315,6.52711103946202,75.766626091937,0.468139480145384,0.105395780871535,0.1048961270632,7.05256778936013,4.54026814301716,0.00211577033680804,1.98684289644486,12.8923948264103,10.475428872385,0.00817503514984123,0.0100135400985561,401.140281368573,353.0805460736,0.145386223908965
0.0369292985177635,0.156149967325626,0.00062045427573736,184.086040076539,13.8038818095785,0,0.0426405963258778,0.558762387798196,12.6156768815001,0.010552154117151,0.200732730738727,0,0.0175734838120079,0.004268343652391,-15.8532035546301,-0.340947484440718,11.6103135859118,0,0,0.468134897659,0.105431986215798,0.104919859380244,0.524104963814371,-3.71732587218405,0.000157231489144311,3.71732587218405,12.8970397392126,10.4777681087985,0.00817489814311724,0.010013569520797,401.312587015737,353.225707091854,0.145161018253282
-0.0544367834850742,0.147843009968739,0.000617887367386126,-182.732164005675,-16.6139147137745,0,0.0426797470918086,0.559727605321439,1.93043504648644,0.0102260955411681,0.196390043104366,0,0.0260209838918066,0.00438741686286052,16.8950001595975,0.238146420939041,11.6091411313644,6.65686098090196,77.2882434860919,0.468130385127936,0.1054184092117,0.104910959761353,7.17392548412801,4.61442376676214,0.0021521776452384,2.04243721413982,12.8955994977859,10.4768518753428,0.00817475831424505,0.0100135957833153,401.485127871543,353.371168944954,0.1454618531005
0.0397603533947681,0.15492936835593,0.000620053692053438,188.394273759685,14.1727167743825,0,0.0430912647192821,0.566163023591262,12.8708365396459,0.0110690418534541,0.20921353666814,0,0.0178822021161453,0.00421047606721554,-16.2775635513227,-0.35388159128995,11.6127731748263,0,0,0.468125823248541,0.105456973342818,0.104936413713246,0.515231934179642,-3.83785215972764,0.000154569580253893,3.83785215972764,12.9005284091396,10.4793632339875,0.00817462432531874,0.0100136250047053,401.657478780978,353.516388155355,0.145219210400596
-0.0536880064741897,0.146456391145444,0.0006174345650538,-186.896719737916,-16.9459544209721,0,0.0431265823803275,0.567067230670705,1.80841415888431,0.0107199222681303,0.204497556557888,0,0.0265133392027504,0.00432832046727771,17.2622741732103,0.235688800124335,11.611513855175,6.77952534220034,78.7290900319591,0.468121334825118,0.105442511793649,0.104926868481286,7.28733315054152,4.68483502651043,0.00218619994516246,2.09469031568991,12.8989754226051,10.4783828105536,0.00817448737896375,0.0100136509973281,401.830083292589,353.661929458979,0.145541303624374
0.0423878706701731,0.153707492751962,0.000619652186896357,192.151754288726,14.5022032130368,0,0.0435479712111988,0.573617054058523,13.0996467756377,0.0115830265241076,0.217503782528977,0,0.0181727385235979,0.00414586050935868,-16.6812013583051,-0.364919915838054,11.6153510062313,0,0,0.468116794274875,0.105483220436132,0.104953908543082,0.505539991503755,-3.95239803398683,0.000151661997451126,3.95239803398683,12.9041622514735,10.4810527579426,0.00817435633406477,0.0100136800154495,402.002483280029,353.807211316311,0.145281857331459
-0.0530473208922455,0.145077319087301,0.000616983532406516,-190.870383124837,-17.2603473293224,0,0.043579531475424,0.574460419087925,1.68673005880398,0.0112110141771028,0.212418452373309,0,0.0269785244308853,0.00426231836093157,17.6115718145749,0.232915703145768,11.6140121691276,6.89549056605835,80.0935432849241,0.468112330304047,0.105467954695201,0.104943768519909,7.39327558467232,4.75178187474488,0.0022179826754017,2.14370869131346,12.902506448291,10.4800132179066,0.00817422220387036,0.0100137057404276,402.175154317332,353.952835164414,0.145623848103376
0.0447875387432887,0.152485716206851,0.000619250045658861,195.669719271068,14.8167942390992,0,0.0440101694854269,0.581112598933403,13.3043596909557,0.0120924544283072,0.225575617826013,0,0.0184462109988696,0.00407525270300811,-17.0646268640314,-0.374131315846924,11.6180339200476,0,0,0.468107811740667,0.105510585389057,0.104972247372,0.4951141615746,-4.06105235955406,0.00014853424847238,4.06105235955406,12.9079241028305,10.4828270413297,0.00817409403313121,0.0100137345544418,402.347607098974,354.098183946941,0.145348782527477
-0.0525180002752889,0.143709387249749,0.000616535216023695,-194.611078037155,-17.5526579142024,0,0.044038025325411,0.581895168173027,1.56513847924749,0.0116978109296719,0.220126713501659,0,0.0274180287284425,0.0041901755744839,17.9436354591458,0.229845742951589,11.6166233212493,7.00516399019911,81.386232853629,0.468103372474137,0.105494598878861,0.104961567802466,7.49226445352878,4.81553708795437,0.00224767933605864,2.18962690224474,12.9061757832318,10.481733898761,0.00817396265560896,0.010013760014922,402.520347062248,354.243892889012,0.145708942070761
0.0470585437781009,0.151275175857887,0.00061885047377163,199.15308810678,15.1315772162761,0,0.0444772680587786,0.588637735356488,13.485134366923,0.0125958477593751,0.233405189140548,0,0.0187037584632224,0.003999383249263,-17.4285405304401,-0.381584650441809,11.6208174824526,0,0,0.468098876474103,0.105539017341019,0.104991399788032,0.484063484074857,-4.16397453434538,0.000145219045222457,4.16397453434538,12.9118079472042,10.4846830406167,0.00817383729471219,0.0100137886268287,402.692856130955,354.38931256529,0.145419676277846
-0.0520638019275263,0.142358357701921,0.000616091185119201,-198.244691411255,-17.8336363119336,0,0.0445013845757157,0.589358573856629,1.44167700028062,0.0121789133596909,0.227600049268854,0,0.0278334092281501,0.00411264194967996,18.2593015298552,0.226517400833935,11.6193397542301,7.10896232930731,82.6119537185115,0.468094462150125,0.10552236041771,0.104980212793445,7.58483371055848,4.87636075724446,0.00227545011316754,2.23260157206285,12.9099733635694,10.483539499849,0.00817370860853072,0.0100138138264235,402.8656673876,354.535109103854,0.14579653856437
0.0490258639204369,0.15006515122176,0.000618450109807256,202.179331695926,15.4135870396794,0,0.0449486238417206,0.59618035537372,13.6435630341825,0.0130919067564163,0.240972594879683,0,0.0189465140740161,0.00391895799449887,-17.7737903082679,-0.38736791036219,11.6236813538575,0,0,0.468089989207785,0.105568303629269,0.105011210334981,0.472497258731744,-4.26138086897176,0.000141749177619523,4.26138086897176,12.9157879743324,10.4866052286449,0.00817358598941591,0.0100138422344855,403.038235962295,354.680603286507,0.145494182652835
-0.0518293317933246,0.14101525914835,0.00061564864272302,-201.710391427523,-18.0997841468205,0,0.0449690900279738,0.596840263286187,1.31981582493406,0.0126530861465832,0.234819842000489,0,0.0282262489105642,0.004030413769454,18.5594696730963,0.222911549910267,11.6221459243235,7.20730155128257,83.7753766532712,0.468085599955782,0.105551074924935,0.104999586256905,7.67147248003715,4.93449718008472,0.00230144174401114,2.27280437119785,12.9138792864585,10.4854183122348,0.00817345993280387,0.0100138671753693,403.211120191351,354.826489164274,0.14588587776714
0.0507803170414545,0.148864968790012,0.000618051667568004,205.219297669558,15.6994192833243,0,0.045423783113129,0.603731212637047,13.7818987017202,0.0135795056291662,0.248261673534475,0,0.0191755865381424,0.00383462012163498,-18.1013247448437,-0.391587295638037,11.6266175369989,0,0,0.468081150498269,0.105598359554936,0.105031618086688,0.4604879696186,-4.3535268381162,0.00013814639088558,4.3535268381162,12.9198540169314,10.4885875161411,0.00817333999413228,0.0100138953815328,403.383751260822,354.972061169378,0.145572005103578
-0.0517400067710807,0.139688664985501,0.000615210046632459,-205.04064762507,-18.3526076090218,0,0.0454405827024591,0.604329760365606,1.19709545711903,0.0131192544808425,0.24177095621581,0,0.0285981247376767,0.00394415748571089,18.8450763990687,0.219074728151804,11.6250309980626,7.30058974183138,84.8811647228111,0.468076786421247,0.105580627818685,0.105019606150519,7.75268906083272,4.99017597010156,0.00232580671824981,2.31041377172982,12.9178797239215,10.4873621363157,0.00817321650883383,0.0100139200673596,403.556709945098,355.118037919332,0.14597674995416
0.0521676281366139,0.147664980201295,0.000617652135699868,207.815269815389,15.9526304315874,0,0.0459021697929794,0.611279997516787,13.900474302361,0.0140576871680454,0.255259820592125,0,0.0193920436964985,0.00374698769041058,-18.4121620823566,-0.394339590600619,11.6296042313701,0,0,0.468072360800215,0.10562896113439,0.105052452414101,0.448136911182228,-4.44069765182209,0.000134441073354668,4.44069765182209,12.9239788650261,10.4906128613282,0.00817309918544007,0.0100139480698366,403.729406165834,355.263690664388,0.14565274505612
-0.0519379733574028,0.13836912136679,0.000614772485092652,-208.211202988034,-18.5917176690108,0,0.0459154171467475,0.611818530614252,1.07706619493021,0.013576500482785,0.248441586069456,0,0.0289505790250548,0.00385448382777465,19.1170706571126,0.214992274728155,11.6279772905997,7.38922081801987,85.9337136917718,0.468068021904227,0.105610836141001,0.105040135065258,7.82893977402764,5.04360837981167,0.00234868193220829,2.3456124382082,12.9219524874968,10.489357249419,0.00817297821232427,0.0100139725025646,403.90244005153,355.409759033459,0.146068369071168
0.0531765290638778,0.146465987521064,0.000617251700895847,210.229004842561,16.1937323085497,0,0.0463834068859957,0.618819326742576,14.0015922566477,0.0145256534922566,0.261957702722789,0,0.0195969022719246,0.00365661350635735,-18.7073535062603,-0.395740642834617,11.6326235325506,0,0,0.468063620406503,0.10565992552787,0.105073571728951,0.435502893424269,-4.52319444499545,0.000130650868027281,4.52319444499545,12.9281403358423,10.4926671232718,0.00817286344231086,0.0100140003008298,404.075203768186,355.555495070232,0.145736036772974
-0.0524109398537285,0.13705985768807,0.000614336867857001,-211.174937835213,-18.8122596659897,0,0.0463931959303821,0.619299025739319,0.959397993485981,0.0140240546677998,0.254822979125889,0,0.029285100333433,0.00376195914612064,19.3763961230167,0.210691279526591,11.6309669759255,7.47357054304068,86.9372325711517,0.46805930662847,0.105641517007794,0.105061032980066,7.9006725321717,5.09499001203782,0.00237020175965151,2.37858053100287,12.9260753857864,10.4913896661204,0.00817274492487934,0.0100140244832709,404.248313011924,355.701655187971,0.14616011773855
0.0539305994076563,0.145279499463444,0.00061685375563214,212.68307852277,16.4392835507498,0,0.0468670894534387,0.626341890191591,14.0857289045442,0.0149827557953388,0.268348981664396,0,0.0197911201252474,0.00356401319469488,-18.987960416371,-0.395891902851519,11.6356671485828,0,0,0.468054929468755,0.105691167923695,0.105094909887194,0.422662459338149,-4.60132671410064,0.000126798737801445,4.60132671410064,12.932328225787,10.4947436911484,0.00817263265194179,0.0100140520797888,404.4211461548,355.847476601513,0.145821413542578
-0.0531471609998842,0.135762813448096,0.000613903686335804,-214.155520815081,-19.0333720306961,0,0.046873409592243,0.626762669582219,0.841558781256255,0.0144612876151046,0.260909210484868,0,0.029603107526834,0.00366712276443931,19.6239748031731,0.20621913948885,11.6339881846142,7.55399348954353,87.8957538868898,0.468050640740336,0.105672548830232,0.105082206047021,7.96832618186499,5.14449909584406,0.0023904978545595,2.40949439369947,12.9302337156402,10.4934500097061,0.00817251653405243,0.0100140760140682,404.59433079888,355.993728489266,0.146251887752239
0.0543499264914388,0.144100438946543,0.000616456716774839,214.994174982646,16.6752509968942,0,0.0473528025653799,0.633840580571802,14.1558219791668,0.0154284842912033,0.274430082673033,0,0.0199755899082136,0.0034696674456547,-19.2550352372407,-0.394910637569217,11.6387175761511,0,0,0.468046288063739,0.105722510691968,0.105116327385782,0.409684978638916,-4.67540647208553,0.000122905493591675,4.67540647208553,12.9365209737676,10.4968286311902,0.00817240670087036,0.0100141034096184,404.767234851984,356.139636873133,0.145908383867147
